sampleID	plotID	name	day	month	year	time	weather	air_temp_c	notes	plot_name	expt_code	site_type	rep	plant	treatment	time_zone	latitude	longitude	altitude	site_name	city	state	country	soil_name	number_cores	SPNL_date	pH	lime_index	P_ppm	K_ppm	Ca_ppm	Mg_ppm	organic_matter	NO3N_ppm	NH4_ppm	soil_moisture_percent	soil_temp_10cm	plant_name	LDMC_mg_per_g	nitrogen_percent	carbon_percent	carbon_per_nitrogen	height_mean_cm	mass_per_leaf_g	date_phenology_assessed	phenology_emergence	phenology_leaves_full_size	phenology_herbivore_damage	phenology_open_flowers	phenology_ripe_seeds	phenology_leaf_wilting	phenology_canopy_closed	phenology_senescence	phenology_full_leaf_loss	nucleic_acid_name	date_of_extraction	nucleic_acid_type	replicate_extraction	source	source_mass	extraction_method	elution_vol_ul	concentration_ng_per_ul	ratio_260_280	conc_ng_per_g_source	extracted_by	sequence_name	sequencing_date	conc_sent_ng_per_ul	sequencing_type	sequencing_facility	primers	submitted_for_sequencing	sequencing_successful	duplicate_submitted	dup_sequencing_name	exclude_from_analysis	sampling_date	time_numeric	date	precipitation	Air_temp_mean	air_temp_max	Air_Temp_Min	Air_Pressure	RH	AH	Wind_Speed_Mean	Wind_Direction_Mean	Solar_Radiation	PAR	soil_temp_5_cm_bare_avg	soil_temp_5_cm_sod_avg	Year
188	4	G5R4_MAIN_26JUN2017	26	6	2017	13:45	Partly cloudy	23.5	NA	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_26JUN2017	6	2017-12-07	6.4	74	31	157	816	157	2.2	8.8	9.5	6.44	20.6	G5R4_MAIN_26JUN2017	282	2.0039	44.684	22.2985	105.41	0.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	3.18	Benzyl Chloride	190	10.9		686	KL Grady	G5R4_MAIN_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
188	4	G5R4_MAIN_26JUN2017	26	6	2017	13:45	Partly cloudy	23.5	NA	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_26JUN2017	6	2017-12-07	6.4	74	31	157	816	157	2.2	8.8	9.5	6.44	20.6	G5R4_MAIN_26JUN2017	282	2.0039	44.684	22.2985	105.41	0.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	19.4		7760	Z Hansen	G5R4_MAIN_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
188	4	G5R4_MAIN_26JUN2017	26	6	2017	13:45	Partly cloudy	23.5	NA	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_26JUN2017	6	2017-12-07	6.4	74	31	157	816	157	2.2	8.8	9.5	6.44	20.6	G5R4_MAIN_26JUN2017	282	2.0039	44.684	22.2985	105.41	0.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	19.4		7760	Z Hansen	G5R4_MAIN_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
188	4	G5R4_MAIN_26JUN2017	26	6	2017	13:45	Partly cloudy	23.5	NA	G5R4_MAIN	BCSE	Agricultural	4	switchgrass	standard fertilization	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_MAIN_26JUN2017	6	2017-12-07	6.4	74	31	157	816	157	2.2	8.8	9.5	6.44	20.6	G5R4_MAIN_26JUN2017	282	2.0039	44.684	22.2985	105.41	0.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_MAIN_26JUN2017_LR1	11/13/17	RNA	1	phyllosphere	6.9	Benzyl Chloride	50	20.13	2.2	145.9	KL Grady	G5R4_MAIN_26JUN2017_LR1_MT		16.1	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
189	6	G5R1_NF_26JUN2017	26	6	2017	11:40	Partly cloudy	20.4	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_26JUN2017	6	2017-12-07	6.5	73	22	102	940	152	2.3	0.6	10.8	10.48	19.3	G5R1_NF_26JUN2017	291	1.615	44.8145	27.7489	115.57	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	3.73	Benzyl Chloride	190	5.91		317	KL Grady	G5R1_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
189	6	G5R1_NF_26JUN2017	26	6	2017	11:40	Partly cloudy	20.4	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_26JUN2017	6	2017-12-07	6.5	73	22	102	940	152	2.3	0.6	10.8	10.48	19.3	G5R1_NF_26JUN2017	291	1.615	44.8145	27.7489	115.57	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	3.73	Benzyl Chloride	190	5.91		317	KL Grady	G5R1_NF_26JUN2017_LD1_MG		5.9	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
189	6	G5R1_NF_26JUN2017	26	6	2017	11:40	Partly cloudy	20.4	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_26JUN2017	6	2017-12-07	6.5	73	22	102	940	152	2.3	0.6	10.8	10.48	19.3	G5R1_NF_26JUN2017	291	1.615	44.8145	27.7489	115.57	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	3.73	Benzyl Chloride	190	5.91		317	KL Grady	G5R1_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
189	6	G5R1_NF_26JUN2017	26	6	2017	11:40	Partly cloudy	20.4	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_26JUN2017	6	2017-12-07	6.5	73	22	102	940	152	2.3	0.6	10.8	10.48	19.3	G5R1_NF_26JUN2017	291	1.615	44.8145	27.7489	115.57	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	23.6		9440	Z Hansen	G5R1_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
189	6	G5R1_NF_26JUN2017	26	6	2017	11:40	Partly cloudy	20.4	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_26JUN2017	6	2017-12-07	6.5	73	22	102	940	152	2.3	0.6	10.8	10.48	19.3	G5R1_NF_26JUN2017	291	1.615	44.8145	27.7489	115.57	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	23.6		9440	Z Hansen	G5R1_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
189	6	G5R1_NF_26JUN2017	26	6	2017	11:40	Partly cloudy	20.4	NA	G5R1_NF	BCSE	Agricultural	1	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R1_NF_26JUN2017	6	2017-12-07	6.5	73	22	102	940	152	2.3	0.6	10.8	10.48	19.3	G5R1_NF_26JUN2017	291	1.615	44.8145	27.7489	115.57	0.645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R1_NF_26JUN2017_LR1	11/22/17	RNA	1	phyllosphere	5	Benzyl Chloride	50	16.31	1.91	163.1	KL Grady	G5R1_NF_26JUN2017_LR1_MT		16.3	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
190	7	G5R2_NF_26JUN2017	26	6	2017	12:38	Partly cloudy	22.3	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_26JUN2017	6	2017-12-07	6.4	74	18	103	848	132	2.2	0.5	8.2	8.85	21.4	G5R2_NF_26JUN2017	299	1.4449	45.0547	31.1819	97.79	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	4.23	Benzyl Chloride	190	1.31		62	KL Grady	G5R2_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
190	7	G5R2_NF_26JUN2017	26	6	2017	12:38	Partly cloudy	22.3	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_26JUN2017	6	2017-12-07	6.4	74	18	103	848	132	2.2	0.5	8.2	8.85	21.4	G5R2_NF_26JUN2017	299	1.4449	45.0547	31.1819	97.79	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	4.23	Benzyl Chloride	190	1.31		62	KL Grady	G5R2_NF_26JUN2017_LD1_MG		1.3	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
190	7	G5R2_NF_26JUN2017	26	6	2017	12:38	Partly cloudy	22.3	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_26JUN2017	6	2017-12-07	6.4	74	18	103	848	132	2.2	0.5	8.2	8.85	21.4	G5R2_NF_26JUN2017	299	1.4449	45.0547	31.1819	97.79	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	4.23	Benzyl Chloride	190	1.31		62	KL Grady	G5R2_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
190	7	G5R2_NF_26JUN2017	26	6	2017	12:38	Partly cloudy	22.3	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_26JUN2017	6	2017-12-07	6.4	74	18	103	848	132	2.2	0.5	8.2	8.85	21.4	G5R2_NF_26JUN2017	299	1.4449	45.0547	31.1819	97.79	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	18.7		7480	Z Hansen	G5R2_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
190	7	G5R2_NF_26JUN2017	26	6	2017	12:38	Partly cloudy	22.3	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_26JUN2017	6	2017-12-07	6.4	74	18	103	848	132	2.2	0.5	8.2	8.85	21.4	G5R2_NF_26JUN2017	299	1.4449	45.0547	31.1819	97.79	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	18.7		7480	Z Hansen	G5R2_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
190	7	G5R2_NF_26JUN2017	26	6	2017	12:38	Partly cloudy	22.3	NA	G5R2_NF	BCSE	Agricultural	2	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R2_NF_26JUN2017	6	2017-12-07	6.4	74	18	103	848	132	2.2	0.5	8.2	8.85	21.4	G5R2_NF_26JUN2017	299	1.4449	45.0547	31.1819	97.79	0.585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R2_NF_26JUN2017_LR1	11/22/17	RNA	1	phyllosphere	5	Benzyl Chloride	50	3.28	1.67	32.8	KL Grady	G5R2_NF_26JUN2017_LR1_MT		3.3	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
191	8	G5R3_NF_26JUN2017	26	6	2017	13:20	Partly cloudy	16.4	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_26JUN2017	6	2017-12-07	6.3	72	18	149	965	145	2.5	1	11.3	11.06	20.1	G5R3_NF_26JUN2017	289	1.5432	45.0481	29.1914	119.38	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	4.44	Benzyl Chloride	190	3.78		170	KL Grady	G5R3_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
191	8	G5R3_NF_26JUN2017	26	6	2017	13:20	Partly cloudy	16.4	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_26JUN2017	6	2017-12-07	6.3	72	18	149	965	145	2.5	1	11.3	11.06	20.1	G5R3_NF_26JUN2017	289	1.5432	45.0481	29.1914	119.38	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	4.44	Benzyl Chloride	190	3.78		170	KL Grady	G5R3_NF_26JUN2017_LD1_MG		3.8	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
191	8	G5R3_NF_26JUN2017	26	6	2017	13:20	Partly cloudy	16.4	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_26JUN2017	6	2017-12-07	6.3	72	18	149	965	145	2.5	1	11.3	11.06	20.1	G5R3_NF_26JUN2017	289	1.5432	45.0481	29.1914	119.38	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	4.44	Benzyl Chloride	190	3.78		170	KL Grady	G5R3_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
191	8	G5R3_NF_26JUN2017	26	6	2017	13:20	Partly cloudy	16.4	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_26JUN2017	6	2017-12-07	6.3	72	18	149	965	145	2.5	1	11.3	11.06	20.1	G5R3_NF_26JUN2017	289	1.5432	45.0481	29.1914	119.38	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	20.4		8160	Z Hansen	G5R3_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
191	8	G5R3_NF_26JUN2017	26	6	2017	13:20	Partly cloudy	16.4	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_26JUN2017	6	2017-12-07	6.3	72	18	149	965	145	2.5	1	11.3	11.06	20.1	G5R3_NF_26JUN2017	289	1.5432	45.0481	29.1914	119.38	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	20.4		8160	Z Hansen	G5R3_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
191	8	G5R3_NF_26JUN2017	26	6	2017	13:20	Partly cloudy	16.4	NA	G5R3_NF	BCSE	Agricultural	3	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R3_NF_26JUN2017	6	2017-12-07	6.3	72	18	149	965	145	2.5	1	11.3	11.06	20.1	G5R3_NF_26JUN2017	289	1.5432	45.0481	29.1914	119.38	0.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R3_NF_26JUN2017_LR1	11/13/17	RNA	1	phyllosphere	5.42	Benzyl Chloride	50	14.95	1.94	137.9	KL Grady	G5R3_NF_26JUN2017_LR1_MT		15	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
192	9	G5R4_NF_26JUN2017	26	6	2017	13:54	Partly cloudy	22.6	NA	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_26JUN2017	6	2017-12-07	6.5	74	25	117	773	130	2.2	0.9	9	9.13	22.6	G5R4_NF_26JUN2017	293	1.5428	45.3614	29.402	101.6	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	5.15	Benzyl Chloride	190	4.95		192	KL Grady	G5R4_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
192	9	G5R4_NF_26JUN2017	26	6	2017	13:54	Partly cloudy	22.6	NA	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_26JUN2017	6	2017-12-07	6.5	74	25	117	773	130	2.2	0.9	9	9.13	22.6	G5R4_NF_26JUN2017	293	1.5428	45.3614	29.402	101.6	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	5.15	Benzyl Chloride	190	4.95		192	KL Grady	G5R4_NF_26JUN2017_LD1_MG		5	Illumina Hiseq Metagenome Sequencing	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
192	9	G5R4_NF_26JUN2017	26	6	2017	13:54	Partly cloudy	22.6	NA	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_26JUN2017	6	2017-12-07	6.5	74	25	117	773	130	2.2	0.9	9	9.13	22.6	G5R4_NF_26JUN2017	293	1.5428	45.3614	29.402	101.6	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_26JUN2017_LD1	2/21/18	DNA	1	phyllosphere	5.15	Benzyl Chloride	190	4.95		192	KL Grady	G5R4_NF_26JUN2017_LD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
192	9	G5R4_NF_26JUN2017	26	6	2017	13:54	Partly cloudy	22.6	NA	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_26JUN2017	6	2017-12-07	6.5	74	25	117	773	130	2.2	0.9	9	9.13	22.6	G5R4_NF_26JUN2017	293	1.5428	45.3614	29.402	101.6	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	21.8		8720	Z Hansen	G5R4_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina 16S iTag	DOE Joint Genome Institute	EMP V4	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
192	9	G5R4_NF_26JUN2017	26	6	2017	13:54	Partly cloudy	22.6	NA	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_26JUN2017	6	2017-12-07	6.5	74	25	117	773	130	2.2	0.9	9	9.13	22.6	G5R4_NF_26JUN2017	293	1.5428	45.3614	29.402	101.6	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_26JUN2017_SD1	8/20/17	DNA	1	soil	0.25	Mobio Powersoil	100	21.8		8720	Z Hansen	G5R4_NF_26JUN2017_SD1_iTag	28-Feb-18	1.2	Illumina ITS iTag	DOE Joint Genome Institute	ITS2	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
192	9	G5R4_NF_26JUN2017	26	6	2017	13:54	Partly cloudy	22.6	NA	G5R4_NF	BCSE	Agricultural	4	switchgrass	nitrogen free	GMT - 5:00	42.39	-85.37	286	Kellogg Biological Station	Hickory Corners	Michigan	United States	G5R4_NF_26JUN2017	6	2017-12-07	6.5	74	25	117	773	130	2.2	0.9	9	9.13	22.6	G5R4_NF_26JUN2017	293	1.5428	45.3614	29.402	101.6	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G5R4_NF_26JUN2017_LR1	11/22/17	RNA	1	phyllosphere	5	Benzyl Chloride	50	36.46	1.98	364.6	KL Grady	G5R4_NF_26JUN2017_LR1_MT		14.6	Metatranscriptome	DOE Joint Genome Institute	NA	Y	Y	N	NA	N	2017-06-26	1498449600	26.06.17	0	15.6	20.1	11.4	984	68.05	1.16	3.71	268.9	262.06	363.28	21.3	20.1	2017
